,utt,관광지 추천,날씨 묻기,맛집 추천,숙소 추천,인사,카페 추천,활동 추천
2090,부산 깨끗한 숙소 있잖아 알려줄 수 있나요?,0,0,0,1,0,0,0
1101,부산은 흠 조용한 곳 좋아?,0,0,1,0,0,0,0
912,부산 조용한 곳 혹시 어디야?,0,0,1,0,0,0,0
962,부산 분위기 있는 숙소 아 알려줘,0,0,0,1,0,0,0
554,부산 주차하기 편한 곳,0,0,1,0,0,0,0
2951,부산 혹시 친절한 곳 추천해줘,0,0,1,0,0,0,0
2428,부산 아 예쁜 곳,0,0,1,0,0,0,0
3597,부산 음료 맛있는 카페 있잖아 추천해주세요,0,0,0,0,0,1,0
2557,흠 부산 예쁜 곳 부탁해,0,0,1,0,0,0,0
3560,부산 메뉴가 다양한 카페 음 부탁할게,0,0,0,0,0,1,0
106,부산 날씨 혹시 알려줄 수 있나요?,0,1,0,0,0,0,0
2007,아 부산 가까운 곳 추천해주세요,0,0,1,0,0,0,0
437,부산 감성적인 곳 알려줘,0,0,1,0,0,0,0
1800,부산 친구랑 놀기 좋은 곳 아 부탁할게,1,0,0,0,0,0,0
2235,부산 깨끗한 숙소 추천해 주실 음 수 있나요?,0,0,0,1,0,0,0
2212,근데 부산 주차공간이 넓은 숙소 추천해주세요,0,0,0,1,0,0,0
2441,음 부산 데이트하기 좋은 곳 알려주세요,0,0,1,0,0,0,0
170,부산 흠 관광지 추천해주세요,1,0,0,0,0,0,0
3333,부산 음 일일 체험 추천해줘,0,0,0,0,0,0,1
1985,부산 어 감성적인 곳 추천해줘,0,0,1,0,0,0,0
1371,흠 부산 가까운 곳,0,0,1,0,0,0,0
2122,부산 분위기 있는 숙소 있잖아 알려줘,0,0,0,1,0,0,0
1676,부산 감성적인 곳 어 알려주세요,0,0,1,0,0,0,0
1158,부산 메뉴가 다양한 카페 아 추천해줘,0,0,0,0,0,1,0
1127,부산 저기 가족과 할만한 것 추천해줘,0,0,0,0,0,0,1
2057,부산 저기 유명한 숙소,0,0,0,1,0,0,0
2978,부산 가까운 곳 추천해 주실 아 수 있나요?,0,0,1,0,0,0,0
2058,부산 저기 주위가 조용한 숙소,0,0,0,1,0,0,0
2355,어 부산 분위기 있는 숙소 부탁할게,0,0,0,1,0,0,0
826,부산 디저트 많은 곳 추천해 주실 수 있나요?,0,0,0,0,0,1,0
3033,부산은 감성적인 곳 음 좋아?,0,0,1,0,0,0,0
284,부산 맛집 알려줄 수 어 있나요?,0,0,1,0,0,0,0
3119,부산은 데이트하기 좋은 곳 있잖아 좋아?,0,0,1,0,0,0,0
3426,부산 근데 커피 전문점 알려주세요,0,0,0,0,0,1,0
2664,어 부산 가까운 곳 알려주세요,0,0,1,0,0,0,0
2727,부산 조용한 곳 알려줄 수 어 있나요?,0,0,1,0,0,0,0
3645,부산 분위기 있는 카페 음 알려주세요,0,0,0,0,0,1,0
2649,부산 맛있는 곳 추천해 흠 주실 수 있나요?,0,0,1,0,0,0,0
3253,아 부산 일일 체험 부탁드려요,0,0,0,0,0,0,1
2280,어 부산 뷰가 좋은 숙소 알려줄 수 있나요?,0,0,0,1,0,0,0
1440,부산 조용한 곳 알려줄 근데 수 있나요?,0,0,1,0,0,0,0
2521,부산 웨이팅 없는 곳 저기 알려줘,0,0,1,0,0,0,0
2752,어 부산 감성적인 곳 부탁드려요,0,0,1,0,0,0,0
2187,어 부산 깨끗한 숙소 추천해줘,0,0,0,1,0,0,0
2772,저기 부산 데이트하기 좋은 곳 부탁해,0,0,1,0,0,0,0
3223,부산 일일 체험 알려줄 수 있잖아 있나요?,0,0,0,0,0,0,1
2003,부산 조용한 곳 흠 추천해줘,0,0,1,0,0,0,0
1250,음 부산 더위 부탁해,0,1,0,0,0,0,0
1954,있잖아 부산 분위기 있는 곳 부탁할게,0,0,1,0,0,0,0
2153,부산 근데 친절한 숙소 부탁해,0,0,0,1,0,0,0
2239,부산 친절한 숙소 추천해 주실 수 흠 있나요?,0,0,0,1,0,0,0
1256,부산 밖에 있잖아 부탁해,0,1,0,0,0,0,0
55,부산 액티비티,0,0,0,0,0,0,1
482,부산 맛있는 곳 추천해줘,0,0,1,0,0,0,0
43,부산 맛집 부탁할게,0,0,1,0,0,0,0
1821,부산 근데 가까운 곳 추천해줘,0,0,1,0,0,0,0
1543,부산 어 주차하기 편한 곳 부탁할게,0,0,1,0,0,0,0
320,부산 근데 맛집 부탁할게,0,0,1,0,0,0,0
1341,부산 흠 온도 부탁해,0,1,0,0,0,0,0
2134,부산 흠 주위가 조용한 숙소 부탁드려요,0,0,0,1,0,0,0
3737,부산 아 가까운 카페 추천해줘,0,0,0,0,0,1,0
2478,부산 근데 감성적인 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
3729,혹시 부산 가까운 카페 부탁할게,0,0,0,0,0,1,0
1437,부산 가까운 곳 알려줄 근데 수 있나요?,0,0,1,0,0,0,0
3035,부산은 가까운 곳 음 좋아?,0,0,1,0,0,0,0
3306,부산 음 체험할 것 부탁할게,0,0,0,0,0,0,1
2255,있잖아 부산 깨끗한 숙소 알려주세요,0,0,0,1,0,0,0
237,부산 놀만한곳 어 추천해 주실 수 있나요?,1,0,0,0,0,0,0
1797,부산 혹시 조용한 곳 부탁할게,0,0,1,0,0,0,0
1809,아 부산 감성적인 곳 추천해줘,0,0,1,0,0,0,0
1003,부산 어 맛있는 곳 알려줘,0,0,1,0,0,0,0
3523,부산 음 디저트 맛있는 곳 부탁해,0,0,1,0,0,0,0
2393,부산 음 친절한 숙소 추천해주세요,0,0,0,1,0,0,0
3150,부산은 부모님과 가기 좋은 곳 흠 좋아?,0,0,1,0,0,0,0
2878,부산 분위기 있는 곳 근데 알려줄 수 있나요?,0,0,1,0,0,0,0
2748,부산 부모님과 가기 좋은 곳 혹시 알려줘,0,0,1,0,0,0,0
2505,아 부산 분위기 있는 곳 알려줘,0,0,1,0,0,0,0
1199,부산 음 추위 알려주세요,0,1,0,0,0,0,0
300,부산 맛집 근데 추천해 주실 수 있나요?,0,0,1,0,0,0,0
2507,아 부산 가까운 곳 알려줘,0,0,1,0,0,0,0
942,부산 조용한 곳 아 추천해줘,0,0,1,0,0,0,0
2849,어 부산 부모님과 가기 좋은 곳,0,0,1,0,0,0,0
2370,부산 뷰가 좋은 숙소 있잖아 부탁할게,0,0,0,1,0,0,0
1259,부산 추위 있잖아 부탁해,0,1,0,0,0,0,0
2851,흠 부산 맛있는 곳 알려주세요,0,0,1,0,0,0,0
2522,부산 예쁜 곳 저기 알려줘,0,0,1,0,0,0,0
463,부산 데이트하기 좋은 곳 추천해줘,0,0,1,0,0,0,0
5,부산 맛집 알려줘,0,0,1,0,0,0,0
841,근데 부산 밖에 알려줘,0,1,0,0,0,0,0
1868,부산 흠 분위기 있는 곳,0,0,1,0,0,0,0
326,있잖아 부산 맛집 추천해 주실 수 있나요?,0,0,1,0,0,0,0
3101,어 부산은 조용한 곳 좋아?,0,0,1,0,0,0,0
2869,음 부산 가까운 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
3231,근데 부산 유명한 거 알려줘,0,0,0,0,0,0,1
1464,부산 데이트하기 좋은 곳 아 알려줘,0,0,1,0,0,0,0
892,어 부산 조용한 곳 어디야?,0,0,1,0,0,0,0
2061,부산 저기 뷰가 좋은 숙소,0,0,0,1,0,0,0
694,부산 친절한 곳 부탁할게,0,0,1,0,0,0,0
387,부산 활동 저기 추천해주세요,0,0,0,0,0,0,1
2571,부산 주차하기 편한 곳 근데 부탁해,0,0,1,0,0,0,0
603,부산 주차하기 편한 곳 부탁할게,0,0,1,0,0,0,0
842,근데 부산 온도 알려줘,0,1,0,0,0,0,0
322,부산 혹시 맛집 추천해줘,0,0,1,0,0,0,0
2747,부산 친절한 곳 혹시 알려줘,0,0,1,0,0,0,0
1867,아 부산 조용한 곳,0,0,1,0,0,0,0
3617,부산 어 디저트 맛있는 곳,0,0,1,0,0,0,0
2861,부산 근데 친절한 곳 알려주세요,0,0,1,0,0,0,0
3581,있잖아 부산 음료 맛있는 카페 추천해주세요,0,0,0,0,0,1,0
2613,흠 부산 데이트하기 좋은 곳 추천해주세요,0,0,1,0,0,0,0
3096,어 부산은 웨이팅 없는 곳 좋아?,0,0,1,0,0,0,0
3352,혹시 부산 친구랑 할만한 것 추천해주세요,0,0,0,0,0,0,1
2563,부산 저기 맛있는 곳 부탁해,0,0,1,0,0,0,0
2602,부산 데이트하기 좋은 곳 음 추천해줘,0,0,1,0,0,0,0
1280,부산 밖에 있잖아 추천해주세요,0,1,0,0,0,0,0
830,음 부산 온도 어때?,0,1,0,0,0,0,0
1904,부산 흠 분위기 있는 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
455,부산 조용한 곳 어디야?,0,0,1,0,0,0,0
307,부산 맛집 근데 알려주세요,0,0,1,0,0,0,0
2120,부산 주위가 조용한 숙소 있잖아 알려줘,0,0,0,1,0,0,0
2305,부산 흠 주차공간이 넓은 숙소 알려줘,0,0,0,1,0,0,0
2262,부산 저기 깨끗한 숙소 알려주세요,0,0,0,1,0,0,0
2050,저기 부산 유명한 숙소,0,0,0,1,0,0,0
1302,부산 저기 더위 알려줄 수 있나요?,0,1,0,0,0,0,0
328,부산 맛집 있잖아 추천해 주실 수 있나요?,0,0,1,0,0,0,0
3745,부산 가까운 카페 있잖아 추천해줘,0,0,0,0,0,1,0
1704,부산 감성적인 곳 알려줄 있잖아 수 있나요?,0,0,1,0,0,0,0
3348,혹시 부산 신기한 체험 추천해주세요,0,0,0,0,0,0,1
1718,음 부산 분위기 있는 곳 부탁드려요,0,0,1,0,0,0,0
2612,흠 부산 주차하기 편한 곳 추천해주세요,0,0,1,0,0,0,0
479,부산 뷰가 좋은 숙소 추천 좀,0,0,0,1,0,0,0
3667,부산 전망 좋은 카페 알려줄 아 수 있나요?,0,0,0,0,0,1,0
3146,부산은 웨이팅 없는 곳 흠 좋아?,0,0,1,0,0,0,0
117,부산 날씨 있잖아 부탁해,0,1,0,0,0,0,0
1971,부산 근데 데이트하기 좋은 곳 부탁할게,0,0,1,0,0,0,0
1557,있잖아 부산 분위기 있는 곳 추천해줘,0,0,1,0,0,0,0
3435,부산 디저트 맛있는 곳 저기 알려주세요,0,0,1,0,0,0,0
1029,음 부산 웨이팅 없는 곳 추천해줘,0,0,1,0,0,0,0
466,부산 깨끗한 숙소 알려줘,0,0,0,1,0,0,0
3312,부산 음 친구랑 할만한 것 부탁할게,0,0,0,0,0,0,1
3064,부산은 친구랑 놀기 좋은 곳 근데 좋아?,1,0,0,0,0,0,0
2828,부산 친절한 곳 근데 추천해 주실 수 있나요?,0,0,1,0,0,0,0
2493,부산 친절한 곳 알려줄 음 수 있나요?,0,0,1,0,0,0,0
3257,아 부산 가족과 할만한 것 부탁드려요,0,0,0,0,0,0,1
1969,부산 근데 예쁜 곳 부탁할게,0,0,1,0,0,0,0
1198,부산 음 더위 알려주세요,0,1,0,0,0,0,0
1356,부산 밖에 아 부탁할게,0,1,0,0,0,0,0
1901,근데 부산 웨이팅 없는 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
1975,부산 감성적인 곳 혹시 부탁할게,0,0,1,0,0,0,0
776,부산 가까운 카페,0,0,0,0,0,1,0
2652,부산 예쁜 곳 추천해 흠 주실 수 있나요?,0,0,1,0,0,0,0
568,부산 분위기 있는 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
1786,근데 부산 부모님과 가기 좋은 곳 부탁할게,0,0,1,0,0,0,0
3543,있잖아 부산 분위기 있는 카페 부탁할게,0,0,0,0,0,1,0
2863,부산 근데 조용한 곳 알려주세요,0,0,1,0,0,0,0
3699,부산 아 디저트 맛있는 곳 부탁드려요,0,0,1,0,0,0,0
1092,부산은 흠 분위기 있는 곳 좋아?,0,0,1,0,0,0,0
1257,부산 온도 있잖아 부탁해,0,1,0,0,0,0,0
1998,부산 웨이팅 없는 곳 흠 추천해줘,0,0,1,0,0,0,0
84,부산 맛집 저기 추천해줘,0,0,1,0,0,0,0
1665,부산 있잖아 분위기 있는 곳 알려주세요,0,0,1,0,0,0,0
3372,근데 부산 일일 체험 추천해 주실 수 있나요?,0,0,0,0,0,0,1
2685,혹시 부산 맛있는 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
2789,부산 아 데이트하기 좋은 곳 부탁할게,0,0,1,0,0,0,0
755,부산 체험할 것 추천해주세요,0,0,0,0,0,0,1
2143,부산 분위기 있는 숙소 저기 부탁드려요,0,0,0,1,0,0,0
2199,부산 있잖아 분위기 있는 숙소 추천해줘,0,0,0,1,0,0,0
511,부산 가까운 카페 추천해줘,0,0,0,0,0,1,0
3649,근데 부산 디저트 많은 곳 알려줄 수 있나요?,0,0,0,0,0,1,0
2436,음 부산 감성적인 곳 알려주세요,0,0,1,0,0,0,0
731,부산 체험할 것 부탁드려요,0,0,0,0,0,0,1
2220,부산 흠 분위기 있는 숙소 추천해주세요,0,0,0,1,0,0,0
2916,부산 분위기 있는 곳 음 부탁드려요,0,0,1,0,0,0,0
530,부산 더위 알려줄 수 있나요?,0,1,0,0,0,0,0
2948,부산 혹시 예쁜 곳 추천해줘,0,0,1,0,0,0,0
765,부산 신기한 체험 추천해 주실 수 있나요?,0,0,0,0,0,0,1
1479,부산 있잖아 친구랑 놀기 좋은 곳 부탁드려요,1,0,0,0,0,0,0
2783,부산 아 분위기 있는 곳 부탁할게,0,0,1,0,0,0,0
2002,부산 부모님과 가기 좋은 곳 흠 추천해줘,0,0,1,0,0,0,0
1361,아 부산 온도 추천해주세요,0,1,0,0,0,0,0
3282,부산 음 체험할 것 부탁해,0,0,0,0,0,0,1
3122,아 부산은 분위기 있는 곳 좋아?,0,0,1,0,0,0,0
3124,아 부산은 친구랑 놀기 좋은 곳 좋아?,1,0,0,0,0,0,0
374,부산 흠 활동 부탁드려요,0,0,0,0,0,0,1
1633,부산 조용한 곳 추천해 주실 근데 수 있나요?,0,0,1,0,0,0,0
2871,음 부산 예쁜 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
2757,어 부산 데이트하기 좋은 곳 부탁드려요,0,0,1,0,0,0,0
1184,혹시 부산 밖에,0,1,0,0,0,0,0
1714,근데 부산 주차하기 편한 곳 알려줘,0,0,1,0,0,0,0
3177,부산 혹시 놀만한 것 알려주세요,0,0,0,0,0,0,1
2718,부산 조용한 곳 알려줄 어 수 있나요?,0,0,1,0,0,0,0
2080,부산 주차공간이 넓은 숙소 어 알려주세요,0,0,0,1,0,0,0
1793,부산 혹시 예쁜 곳 부탁할게,0,0,1,0,0,0,0
238,부산 놀만한곳 추천해 혹시 주실 수 있나요?,1,0,0,0,0,0,0
127,아 부산 날씨 알려줄 수 있나요?,0,1,0,0,0,0,0
354,어 부산은 어디가 좋아?,1,0,0,0,0,0,0
164,부산 어 관광지 부탁할게,1,0,0,0,0,0,0
1510,부산 있잖아 가까운 곳 부탁해,0,0,1,0,0,0,0
2319,부산 음 주차공간이 넓은 숙소 부탁드려요,0,0,0,1,0,0,0
3612,있잖아 부산 전망 좋은 카페,0,0,0,0,0,1,0
1319,어 부산 추위 알려줘,0,1,0,0,0,0,0
3108,부산은 아 주차하기 편한 곳 좋아?,0,0,1,0,0,0,0
2540,부산 아 분위기 있는 곳 부탁드려요,0,0,1,0,0,0,0
472,부산 뷰가 좋은 숙소 알려줘,0,0,0,1,0,0,0
1997,부산 가까운 곳 흠 추천해줘,0,0,1,0,0,0,0
3112,부산은 분위기 있는 곳 있잖아 좋아?,0,0,1,0,0,0,0
2042,부산 가까운 곳 추천해 혹시 주실 수 있나요?,0,0,1,0,0,0,0
3024,부산은 근데 친구랑 놀기 좋은 곳 좋아?,1,0,0,0,0,0,0
2137,부산 흠 뷰가 좋은 숙소 부탁드려요,0,0,0,1,0,0,0
3027,부산은 근데 예쁜 곳 좋아?,0,0,1,0,0,0,0
97,부산 혹시 액티비티 알려줘,0,0,0,0,0,0,1
1839,아 부산 가까운 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
1023,부산 부모님과 가기 좋은 곳 음 알려줘,0,0,1,0,0,0,0
2014,부산 아 분위기 있는 곳 추천해주세요,0,0,1,0,0,0,0
3228,근데 부산 신기한 체험 알려줘,0,0,0,0,0,0,1
3708,부산 디저트 많은 곳 아 부탁드려요,0,0,0,0,0,1,0
449,부산 가까운 곳 어디야?,0,0,1,0,0,0,0
550,부산 친구랑 놀기 좋은 곳,1,0,0,0,0,0,0
3383,부산 일일 체험 음 추천해 주실 수 있나요?,0,0,0,0,0,0,1
276,부산 근데 맛집,0,0,1,0,0,0,0
2266,부산 저기 주차공간이 넓은 숙소 알려주세요,0,0,0,1,0,0,0
178,혹시 부산 관광지,1,0,0,0,0,0,0
433,부산 온도 알려줘,0,1,0,0,0,0,0
1340,부산 흠 밖에 부탁해,0,1,0,0,0,0,0
2972,부산 음 예쁜 곳 추천해 주실 수 있나요?,0,0,1,0,0,0,0
2615,흠 부산 부모님과 가기 좋은 곳 추천해주세요,0,0,1,0,0,0,0
1591,있잖아 부산 웨이팅 없는 곳 추천해주세요,0,0,1,0,0,0,0
1643,혹시 부산 부모님과 가기 좋은 곳,0,0,1,0,0,0,0
3761,부산 혹시 가까운 카페 추천해주세요,0,0,0,0,0,1,0
1516,부산 있잖아 조용한 곳 부탁해,0,0,1,0,0,0,0
741,부산 신기한 체험 부탁해,0,0,0,0,0,0,1
867,부산 있잖아 웨이팅 없는 곳 알려줘,0,0,1,0,0,0,0
1769,부산 감성적인 곳 음 부탁해,0,0,1,0,0,0,0
483,부산 친절한 곳 추천해줘,0,0,1,0,0,0,0
2810,부산 감성적인 곳 어 추천해주세요,0,0,1,0,0,0,0
2021,부산 아 데이트하기 좋은 곳 추천해주세요,0,0,1,0,0,0,0
2898,부산 혹시 부모님과 가기 좋은 곳 알려줘,0,0,1,0,0,0,0
3695,저기 부산 분위기 있는 카페 부탁드려요,0,0,0,0,0,1,0
2921,부산 주차하기 편한 곳 음 부탁드려요,0,0,1,0,0,0,0
2485,부산 친절한 곳 혹시 알려줄 수 있나요?,0,0,1,0,0,0,0
2964,근데 부산 친절한 곳 추천해주세요,0,0,1,0,0,0,0
780,부산 음료 맛있는 카페 알려주세요,0,0,0,0,0,1,0
548,부산 분위기 있는 곳,0,0,1,0,0,0,0
2901,부산 친절한 곳 근데 알려줘,0,0,1,0,0,0,0
1963,있잖아 부산 조용한 곳 부탁할게,0,0,1,0,0,0,0
3558,부산 전망 좋은 카페 음 부탁할게,0,0,0,0,0,1,0
782,부산 분위기 있는 카페 알려주세요,0,0,0,0,0,1,0
2593,부산 음 맛있는 곳 추천해줘,0,0,1,0,0,0,0
1889,부산 감성적인 곳 근데 알려주세요,0,0,1,0,0,0,0
1007,부산 어 웨이팅 없는 곳 알려줘,0,0,1,0,0,0,0
3009,부산은 데이트하기 좋은 곳 어 좋아?,0,0,1,0,0,0,0
3193,음 부산 놀만한 것 알려줄 수 있나요?,0,0,0,0,0,0,1
673,부산 친절한 숙소 추천해주세요,0,0,0,1,0,0,0
2203,부산 유명한 숙소 혹시 추천해줘,0,0,0,1,0,0,0
686,부산 친절한 곳 알려주세요,0,0,1,0,0,0,0
875,부산 친구랑 놀기 좋은 곳 근데 알려줘,1,0,0,0,0,0,0
458,부산 친구랑 놀기 좋은 곳 추천해줘,1,0,0,0,0,0,0
2865,부산 친절한 곳 근데 알려주세요,0,0,1,0,0,0,0
1989,부산 어 예쁜 곳 추천해줘,0,0,1,0,0,0,0
1910,부산 흠 조용한 곳 알려줄 수 있나요?,0,0,1,0,0,0,0
1267,부산 흠 추위 부탁할게,0,1,0,0,0,0,0
752,부산 유명한 거 부탁할게,0,0,0,0,0,0,1
121,저기 부산 날씨 추천해주세요,0,1,0,0,0,0,0
699,부산 체험할 것,0,0,0,0,0,0,1
2924,부산 부모님과 가기 좋은 곳 음 부탁드려요,0,0,1,0,0,0,0
2846,어 부산 주차하기 편한 곳,0,0,1,0,0,0,0
3532,부산 디저트 많은 곳 흠 부탁해,0,0,0,0,0,1,0
2626,부산 근데 부모님과 가기 좋은 곳 추천해주세요,0,0,1,0,0,0,0
1444,부산 웨이팅 없는 곳 알려줄 수 근데 있나요?,0,0,1,0,0,0,0
1948,어 부산 웨이팅 없는 곳 부탁해,0,0,1,0,0,0,0
2903,흠 부산 분위기 있는 곳 부탁드려요,0,0,1,0,0,0,0
2232,부산 깨끗한 숙소 아 추천해 주실 수 있나요?,0,0,0,1,0,0,0
2086,부산 근데 깨끗한 숙소 알려줄 수 있나요?,0,0,0,1,0,0,0
31,부산 놀만한곳 알려줄 수 있나요?,1,0,0,0,0,0,0
2154,부산 근데 유명한 숙소 부탁해,0,0,0,1,0,0,0
1750,있잖아 부산 친구랑 놀기 좋은 곳 부탁해,1,0,0,0,0,0,0
2071,부산 아 유명한 숙소 알려주세요,0,0,0,1,0,0,0
2758,어 부산 친절한 곳 부탁드려요,0,0,1,0,0,0,0
69,부산 날씨 어 알려줘,0,1,0,0,0,0,0
3565,저기 부산 음료 맛있는 카페 추천해줘,0,0,0,0,0,1,0
3322,혹시 부산 체험할 것 추천해줘,0,0,0,0,0,0,1
1119,저기 부산 가족과 할만한 것 추천해줘,0,0,0,0,0,0,1
3534,부산 전망 좋은 카페 흠 부탁해,0,0,0,0,0,1,0
1190,부산 있잖아 더위,0,1,0,0,0,0,0
3388,부산 신기한 체험 추천해 음 주실 수 있나요?,0,0,0,0,0,0,1
1531,흠 부산 웨이팅 없는 곳 부탁할게,0,0,1,0,0,0,0
3583,있잖아 부산 분위기 있는 카페 추천해주세요,0,0,0,0,0,1,0
1242,부산 음 더위 부탁드려요,0,1,0,0,0,0,0
3541,있잖아 부산 음료 맛있는 카페 부탁할게,0,0,0,0,0,1,0
265,부산 맛집 음 추천해줘,0,0,1,0,0,0,0
3041,부산은 조용한 곳 음 좋아?,0,0,1,0,0,0,0
1458,부산 감성적인 곳 아 알려줘,0,0,1,0,0,0,0
1912,부산 감성적인 곳 알려줄 아 수 있나요?,0,0,1,0,0,0,0
504,부산 커피 전문점 추천해줘,0,0,0,0,0,1,0
2324,부산 유명한 숙소 근데 부탁드려요,0,0,0,1,0,0,0
2857,부산 근데 웨이팅 없는 곳 알려주세요,0,0,1,0,0,0,0
339,음 반가워,0,0,0,0,1,0,0
3268,부산 신기한 체험 혹시 부탁드려요,0,0,0,0,0,0,1
3289,부산 음 가족과 할만한 것 부탁해,0,0,0,0,0,0,1
2233,부산 친절한 숙소 아 추천해 주실 수 있나요?,0,0,0,1,0,0,0
798,부산 분위기 있는 카페 부탁드려요,0,0,0,0,0,1,0
930,부산 저기 데이트하기 좋은 곳 추천해줘,0,0,1,0,0,0,0
3183,부산 혹시 가족과 할만한 것 알려주세요,0,0,0,0,0,0,1
744,부산 유명한 거 부탁해,0,0,0,0,0,0,1
978,부산 깨끗한 숙소 어 추천 좀,0,0,0,1,0,0,0
3044,음 부산은 친구랑 놀기 좋은 곳 좋아?,1,0,0,0,0,0,0
61,부산 액티비티 추천해줘,0,0,0,0,0,0,1
1775,부산 데이트하기 좋은 곳 음 부탁해,0,0,1,0,0,0,0
1602,부산 흠 주차하기 편한 곳 추천해주세요,0,0,1,0,0,0,0
2845,어 부산 예쁜 곳,0,0,1,0,0,0,0
3677,부산 흠 음료 맛있는 카페 알려줘,0,0,0,0,0,1,0
2460,부산 웨이팅 없는 곳 혹시 알려주세요,0,0,1,0,0,0,0
3719,부산 어 분위기 있는 카페 부탁해,0,0,0,0,0,1,0
141,부산 혹시 날씨 부탁할게,0,1,0,0,0,0,0
3499,부산 있잖아 디저트 맛있는 곳 부탁드려요,0,0,1,0,0,0,0
2439,음 부산 예쁜 곳 알려주세요,0,0,1,0,0,0,0
1567,부산 음 분위기 있는 곳 추천해줘,0,0,1,0,0,0,0
193,부산 관광지 음 부탁해,1,0,0,0,0,0,0
646,부산 유명한 숙소 부탁드려요,0,0,0,1,0,0,0
2081,부산 분위기 있는 숙소 어 알려주세요,0,0,0,1,0,0,0
360,저기 부산 활동,0,0,0,0,0,0,1
2848,어 부산 친절한 곳,0,0,1,0,0,0,0
3688,부산 메뉴가 다양한 카페 흠 알려줘,0,0,0,0,0,1,0
57,부산 액티비티 알려줄 수 있나요?,0,0,0,0,0,0,1
2986,흠 부산은 웨이팅 없는 곳 좋아?,0,0,1,0,0,0,0
3587,부산 아 디저트 맛있는 곳 추천해주세요,0,0,1,0,0,0,0
358,부산은 있잖아 어디가 좋아?,1,0,0,0,0,0,0
3356,부산 아 신기한 체험 추천해주세요,0,0,0,0,0,0,1
1568,부산 음 감성적인 곳 추천해줘,0,0,1,0,0,0,0
2116,부산 있잖아 뷰가 좋은 숙소 알려줘,0,0,0,1,0,0,0
2339,부산 어 주위가 조용한 숙소 부탁해,0,0,0,1,0,0,0
2094,부산 친절한 숙소 알려줄 음 수 있나요?,0,0,0,1,0,0,0
923,부산 저기 분위기 있는 곳 추천해줘,0,0,1,0,0,0,0
2041,부산 조용한 곳 어 추천해 주실 수 있나요?,0,0,1,0,0,0,0
277,어 부산 맛집 알려주세요,0,0,1,0,0,0,0
2200,부산 있잖아 뷰가 좋은 숙소 추천해줘,0,0,0,1,0,0,0
3704,부산 아 메뉴가 다양한 카페 부탁드려요,0,0,0,0,0,1,0
2272,부산 주위가 조용한 숙소 아 알려주세요,0,0,0,1,0,0,0
2912,흠 부산 조용한 곳 부탁드려요,0,0,1,0,0,0,0
381,부산 활동 있잖아 부탁할게,0,0,0,0,0,0,1
2192,어 부산 분위기 있는 숙소 추천해줘,0,0,0,1,0,0,0
2412,근데 부산 맛있는 곳,0,0,1,0,0,0,0
1451,부산 흠 웨이팅 없는 곳 알려줘,0,0,1,0,0,0,0
